"0801.1854","Andrew Tolley","Andrew J. Tolley, Mark Wyman","Stochastic Inflation Revisited: Non-Slow Roll Statistics and DBI
  Inflation","38 pages, 2 figures. v3: minor revisions; version accepted into JCAP","JCAP0804:028,2008","10.1088/1475-7516/2008/04/028","PI-COSMO-58","hep-th astro-ph gr-qc","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Stochastic inflation describes the global structure of the inflationary
universe by modeling the super-Hubble dynamics as a system of matter fields
coupled to gravity where the sub-Hubble field fluctuations induce a stochastic
force into the equations of motion. The super-Hubble dynamics are ultralocal,
allowing us to neglect spatial derivatives and treat each Hubble patch as a
separate universe. This provides a natural framework in which to discuss
probabilities on the space of solutions and initial conditions. In this article
we derive an evolution equation for this probability for an arbitrary class of
matter systems, including DBI and k-inflationary models, and discover
equilibrium solutions that satisfy detailed balance. Our results are more
general than those derived assuming slow roll or a quasi-de Sitter geometry,
and so are directly applicable to models that do not satisfy the usual slow
roll conditions. We discuss in general terms the conditions for eternal
inflation to set in, and we give explicit numerical solutions of highly
stochastic, quasi-stationary trajectories in the relativistic DBI regime.
Finally, we show that the probability for stochastic/thermal tunneling can be
significantly enhanced relative to the Hawking-Moss instanton result due to
relativistic DBI effects.
","[{""version"":""v1"",""created"":""Mon, 14 Jan 2008 20:16:52 GMT""},{""version"":""v2"",""created"":""Wed, 30 Jan 2008 00:18:11 GMT""},{""version"":""v3"",""created"":""Thu, 19 Jun 2008 14:52:43 GMT""}]","2008-11-26"
"0801.2226","Kees Middelburg","J. A. Bergstra, C. A. Middelburg","Programming an interpreter using molecular dynamics","27 pages","Scientific Annals of Computer Science, 17:47--81, 2007.
  http://www.infoiasi.ro/bin/download/Annals/XVII/XVII_2.pdf",,"PRG0801","cs.PL",,"  PGA (ProGram Algebra) is an algebra of programs which concerns programs in
their simplest form: sequences of instructions. Molecular dynamics is a simple
model of computation developed in the setting of PGA, which bears on the use of
dynamic data structures in programming. We consider the programming of an
interpreter for a program notation that is close to existing assembly languages
using PGA with the primitives of molecular dynamics as basic instructions. It
happens that, although primarily meant for explaining programming language
features relating to the use of dynamic data structures, the collection of
primitives of molecular dynamics in itself is suited to our programming wants.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 07:56:12 GMT""}]","2008-04-08"
"0801.2227","Remi Carles","Valeria Banica (DP), R\'emi Carles (I3M), Thomas Duyckaerts (AGM)","On scattering for NLS: from Euclidean to hyperbolic space","13 pages. References updated; see Remark 1.1","Discrete and Continuous Dynamical Systems: Series A 24, 4 (2009)
  1113-1127","10.3934/dcds.2009.24.1113",,"math.AP math-ph math.MP",,"  We prove asymptotic completeness in the energy space for the nonlinear
Schrodinger equation posed on hyperbolic space in the radial case, in space
dimension at least 4, and for any energy-subcritical, defocusing, power
nonlinearity. The proof is based on simple Morawetz estimates and weighted
Strichartz estimates. We investigate the same question on spaces which kind of
interpolate between Euclidean space and hyperbolic space, showing that the
family of short range nonlinearities becomes larger and larger as the space
approaches the hyperbolic space. Finally, we describe the large time behavior
of radial solutions to the free dynamics.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 08:03:05 GMT""},{""version"":""v2"",""created"":""Tue, 22 Jan 2008 15:17:18 GMT""}]","2009-06-18"
"0801.2228","Hans Brom","L. J. Huijbregts, H. B. Brom, J. C. M. Brokken-Zijp, W.E. Kleinjan,
  and M. A. J. Michels","Dielectric quantification of conductivity limitations due to nanofiller
  size in conductive powders and nanocomposites","6 pages, 4 figures",,"10.1103/PhysRevB.77.075322",,"cond-mat.mtrl-sci cond-mat.dis-nn",,"  Conducting submicron particles are well-suited as filler particles in
non-conducting polymer matrices to obtain a conducting composite with a low
percolation threshold. Going to nanometer-sized filler particles imposes a
restriction to the conductivity of the composite, due to the reduction of the
density of states involved in the hopping process between the particles,
compared to its value within the crystallites. We show how those microscopic
parameters that govern the charge-transport processes across many decades of
length scales, can accurately and consistently be determined by a range of
dielectric-spectroscopy techniques from a few Hz to infrared frequencies. The
method, which is suited for a variety of systems with restricted geometries, is
applied to densely packed 7-nm-sized tin-oxide crystalline particles with
various degree of antimony doping and the quantitative results unambiguously
show the role of the nanocrystal charging energy in limiting the hopping
process.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 08:27:20 GMT""}]","2009-11-13"
"0801.2229","Rikkert Frederix","Rikkert Frederix and Massimiliano Grazzini","Higher-order QCD effects in the Higgs to ZZ search channel at the LHC","12 pages, 8 figures. Discussion on scale uncertainties added","Phys.Lett.B662:353-359,2008","10.1016/j.physletb.2008.03.030","CP3-08-01","hep-ph",,"  We present a consistent analysis of the signal as well as the irreducible
background for the search of the SM Higgs boson in the ZZ decay channel at the
LHC. Soft-gluons effects are resummed up to next-to-leading logarithmic
accuracy, and the results are compared to those obtained with fixed order
calculations and the MC@NLO event generator. The soft-gluon effects are
typically modest but should be taken into account when precise predictions are
demanded. Our results show that the signal over background ratio can be
significantly enhanced with a cut on the transverse momentum pt(ZZ) of the ZZ
pair. We also introduce a fully transverse angular variable that could give
information about the CP nature of the Higgs boson.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 09:00:17 GMT""},{""version"":""v2"",""created"":""Tue, 27 May 2008 08:09:04 GMT""}]","2008-11-26"
"0801.2230","Ingrid Beltita","Ingrid Beltita, Anders Melin","Analysis of the quadratic term in the backscattering transformation","14 pages",,,,"math.AP math-ph math.MP",,"  The quadratic term in the Taylor expansion at the origin of the
backscattering transformation in odd dimensions $n\ge 3$ gives rise to a
symmetric bilinear operator $B_2$ on $C_0^\infty({\mathbb R}^n)\times
C_0^\infty({\mathbb R}^n)$. In this paper we prove that $B_2$ extends to
certain Sobolev spaces with weights and show that it improves both regularity
and decay.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 09:05:01 GMT""}]","2008-01-16"
"0801.2231","Jian-feng Yao","C\'ecile Hardouin, Jian-Feng Yao","Spatial modelling for mixed-state observations","Published in at http://dx.doi.org/10.1214/08-EJS173 the Electronic
  Journal of Statistics (http://www.i-journals.org/ejs/) by the Institute of
  Mathematical Statistics (http://www.imstat.org)","Electronic Journal of Statistics 2008, Vol. 2, 213-233","10.1214/08-EJS173","IMS-EJS-EJS_2008_173","math.ST stat.TH",,"  In several application fields like daily pluviometry data modelling, or
motion analysis from image sequences, observations contain two components of
different nature. A first part is made with discrete values accounting for some
symbolic information and a second part records a continuous (real-valued)
measurement. We call such type of observations ""mixed-state observations"". This
paper introduces spatial models suited for the analysis of these kinds of data.
We consider multi-parameter auto-models whose local conditional distributions
belong to a mixed state exponential family. Specific examples with exponential
distributions are detailed, and we present some experimental results for
modelling motion measurements from video sequences.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 15:04:51 GMT""},{""version"":""v2"",""created"":""Thu, 27 Mar 2008 08:13:32 GMT""}]","2008-03-27"
"0801.2232","Valery Lyubovitskij","Amand Faessler, Thomas Gutsche, Valery E. Lyubovitskij, Yong-Liang Ma","Molecular structure of the Bs0*(5725) and Bs1(5778) bottom-strange
  mesons","21 pages, 7 figures","Phys.Rev.D77:114013,2008","10.1103/PhysRevD.77.114013",,"hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We discuss a possible interpretation of the scalar Bs0*(5725) and axial
Bs1(5778) bottom-strange mesons as hadronic molecules - bound states of B K and
B* K mesons, respectively. Using a phenomenological Lagrangian approach we
analyze the strong Bs0* to Bs pi0, Bs1 to Bs* pi0 and the radiative Bs0* to Bs*
gamma, Bs1 to Bs gamma, Bs1 to Bs* gamma, Bs1 to Bs0* gamma decays. We give
predictions for the decay properties: effective couplings and decay widths.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 09:08:27 GMT""},{""version"":""v2"",""created"":""Wed, 11 Jun 2008 14:25:58 GMT""}]","2008-11-26"
"0801.2233","Lucile Sassatelli","Lucile Sassatelli and David Declercq","Analysis of Non-binary Hybrid LDPC Codes","in the proceedings of IEEE International Symposium on Information
  Theory, June 2007, Nice, France",,,,"cs.IT math.IT",,"  In this paper, we analyse asymptotically a new class of LDPC codes called
Non-binary Hybrid LDPC codes, which has been recently introduced. We use
density evolution techniques to derive a stability condition for hybrid LDPC
codes, and prove their threshold behavior. We study this stability condition to
conclude on asymptotic advantages of hybrid LDPC codes compared to their
non-hybrid counterparts.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 09:32:57 GMT""}]","2009-09-29"
"0801.2234","M. K. Vemuri","M. K. Vemuri","Hermite expansions and Hardy's theorem","11 pages",,,,"math.AP math-ph math.MP math.RT",,"  Assuming that both a function and its Fourier transform are dominated by a
Gaussian of large variance, it is shown that the Hermite coefficients of the
function decay exponentially. A sharp estimate for the rate of exponential
decay is obtained in terms of the variance, and in the limiting case (when the
variance becomes so small that the Gaussian is its own Fourier transform),
Hardy's theorem on Fourier transform pairs is obtained. A quantitative result
on the confinement of particle-like states of a quantum harmonic oscillator is
obtained. A stronger form of the result is conjectured. Further, it is shown
how Hardy's theorem may be derived from a weak version of confinement without
using complex analysis.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 13:42:49 GMT""}]","2008-01-16"
"0801.2235","Miryam Garcia-Fernandez","M. Garcia-Fernandez, U. Staub, Y. Bodenthin, S. M. Lawrence, A. M.
  Mulders, C. E. Buckley, S. Weyeneth, E. Pomjakushina, and K. Conder","A Resonant soft x-ray powder diffraction study to determine the orbital
  ordering in A-site ordered SmBaMn2O6",,,"10.1103/PhysRevB.77.060402",,"cond-mat.str-el",,"  Soft X-ray resonant powder diffraction has been performed at the Mn L2,3
edges of A-site ordered SmBaMn2O6. The energy and polarization dependence of
the (1/2 1/2 0) reflection provide direct evidence for a (x2-z2)/(y2-z2) type
orbital ordering in contrast to the single layer manganite. The temperature
dependence of the reflection indicates an orbital reorientation transition at
210 K, below which the charge and orbital ordered MnO2 sheets show AAAA type of
stacking. The concurring reduction of the ferromagnetic super exchange
correlations leads to further charge localization.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 09:23:55 GMT""}]","2009-11-13"
"0801.2236","Vladimir Grinin","L.V. Tambovtseva and V.P. Grinin","Dust in the disk winds from young stars as a source of the circumstellar
  extinction","12 pages, 5 figures. accepted by Astronomy Letters",,"10.1007/s11443-008-4002-1",,"astro-ph",,"  We examine a problem of the dust grains survival in the disk wind in T Tauri
stars (TTSs). For consideration we choose the disk wind model described by
Garcia et al. (2001), where a gas component of the wind is heated by an
ambipolar diffusion up to the temperature of the order of 10$^4$ K. It is shown
that the dust grains heating due to collisions with the gas atoms and electrons
is inefficient in comparison with heating by the stellar radiation, and thus,
dust survives even in the hot wind component. Owing to this, the disk wind may
be opaque for the ultraviolet and optical radiation of the star and is capable
to absorb its noticeable fraction. Calculations show that at the accretion rate
$\dot{M_a} = 10^{-8}-10^{-6} M_\odot$ per year this fraction for TTSs may range
from 20% to 40% of a total luminosity of the star correspondingly. This means
that the disk wind in TTSs can play the same role as the puffed inner rim
considered in the modern models of accretion disks. In Herbig Ae stars (HAEs)
inner regions of the disk winds ($r \le 0.5$ AU) are free of dust since there
dust grains sublimate under the effect of the radiation of the star. Therefore,
in this case a fraction of the absorbed radiation by the disk wind is
significantly less, and may be compared with the effect of the ""puffed-up inner
rim"" only at $\dot{M_a} \geq 10^{-6} M_\odot$ yr$^{-1}$. Due to the structural
inhomogeneity of the disk wind its optical depth towards an observer may be
variable resulting in the photometric activity of the young stars. For the same
reason, one can observe moving shadows from the gas and dust streams with the
spiral-like structure on the highly resolved circumstellar disk images.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 09:26:21 GMT""}]","2009-11-13"
"0801.2237","Kirill Melnikov","Walter T. Giele, Zoltan Kunszt, Kirill Melnikov","Full one-loop amplitudes from tree amplitudes","27 pages, revtex","JHEP 0804:049,2008","10.1088/1126-6708/2008/04/049",,"hep-ph",,"  We establish an efficient polynomial-complexity algorithm for one-loop
calculations, based on generalized $D$-dimensional unitarity. It allows
automated computations of both cut-constructible {\it and} rational parts of
one-loop scattering amplitudes from on-shell tree amplitudes. We illustrate the
method by (re)-computing all four-, five- and six-gluon scattering amplitudes
in QCD at one-loop.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 09:33:20 GMT""}]","2009-09-17"
"0801.2238","Efremov Anatoly","A.V. Efremov, K.Goeke and P.Schweitzer","Sivers and Collins Single Spin Asymmetries","9 pages, 23 eps figures. Talk at XII Workshop on High Energy Spin
  Physics (DSPIN-07), Dubna, Sept. 3-7, 2007 and at ASI - SYMMETRIES AND SPIN
  (SPIN-Praha-2007), Prague, July 8 - 14, 2007","Eur.Phys.J.ST162:1-11,2008","10.1140/epjst/e2008-00768-9",,"hep-ph",,"  The Sivers and Collins asymmetries are the most prominent Single Spin
Asymmetries (SSA)in Semi-Inclusive Deeply Inelastic Scattering (SIDIS)with
transverse target polarization. In this talk we present our understanding of
these phenomena.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 09:40:58 GMT""},{""version"":""v2"",""created"":""Mon, 21 Jan 2008 12:50:49 GMT""}]","2008-12-18"
"0801.2239","Tomoki Nakanishi","Wakako Nakai, Tomoki Nakanishi","On Frenkel-Mukhin algorithm for q-character of quantum affine algebras","19 pages, minor corrections (Remark 3.1, Eq (3.11), etc); final
  version to appear in Adv. Stud. in Pure Math., the proceedings volume for the
  workshop ""Exploration of New Structures and Natural Constructions in
  Mathematical Physics"", Nagoya, 2007","Adv. Stud. Pure Math. 61 (2011) 327--347",,,"math.QA",,"  The q-character is a strong tool to study finite-dimensional representations
of quantum affine algebras. However, the explicit formula of the q-character of
a given representation has not been known so far. Frenkel and Mukhin proposed
the iterative algorithm which generates the q-character of a given irreducible
representation starting from its highest weight monomial. The algorithm is
known to work for various classes of representations. In this note, however, we
give an example in which the algorithm fails to generate the q-character.
","[{""version"":""v1"",""created"":""Tue, 15 Jan 2008 09:43:44 GMT""},{""version"":""v2"",""created"":""Sun, 11 May 2008 05:56:56 GMT""}]","2012-03-21"
